ID_Ingreso,Especie,Raza,Edad_Meses,Peso_Kg,Tamano,Estado_Salud,Nivel_Sociabilidad,Esterilizado,Publicaciones,Interacciones_RRSS,Visitas_Recibidas,Costos_Mantenimiento,Dias_Estadia,Nombre,Adoptado,Fecha_Ingreso
PAE-04216,Gato,Mestizo,12,13.6,Pequeño,Excelente,Alto,No,5,118,1,66.17,35,Charlie,True,2026-05-10
PAE-04217,Perro,Mestizo,27,4.8,Mediano,Excelente,Bajo,No,3,118,2,38.13,90,Oliver,True,2026-03-29
PAE-04218,Perro,Labrador,18,11.8,Grande,Bueno,Medio,Si,3,193,8,62.7,34,Sparky,True,2026-05-18
PAE-04219,Perro,Mestizo,25,2.3,Grande,Bueno,Medio,No,5,135,6,15.0,51,Lucy,False,2026-04-28
PAE-04220,Perro,Mestizo,5,14.9,Pequeño,Bueno,Alto,No,2,33,6,63.07,19,Teddy,True,2026-06-08
PAE-04221,Perro,Mestizo,19,25.4,Pequeño,Regular,Alto,No,3,255,3,104.45,53,Bailey,True,2026-04-12
PAE-04222,Perro,Mestizo,9,8.2,Mediano,En Tratamiento,Bajo,No,2,286,14,82.97,119,Jack,True,2026-02-04
PAE-04223,Gato,Mestizo,3,11.0,Mediano,Bueno,Bajo,No,5,174,0,53.17,79,Rex,True,2026-03-28
PAE-04224,Gato,Mestizo,7,11.3,Pequeño,Bueno,Bajo,No,1,262,11,50.62,60,Duke,True,2026-04-15
PAE-04225,Perro,Mestizo,11,17.9,Grande,Bueno,Medio,No,4,163,7,75.65,54,Scout,True,2026-04-17
PAE-04226,Perro,Mestizo,32,14.4,Grande,Bueno,Alto,Si,2,10,9,73.88,29,Bailey,False,2026-05-13
PAE-04227,Perro,Mestizo,11,17.5,Mediano,Bueno,Medio,No,1,289,8,82.48,34,Garfield,True,2026-05-27
PAE-04228,Perro,Poodle,2,9.0,Grande,Excelente,Medio,No,0,190,12,46.52,33,Oreo,True,2026-05-14
PAE-04229,Perro,Mestizo,19,14.6,Mediano,Excelente,Alto,Si,0,215,10,61.71,9,Oliver,True,2026-05-30
PAE-04230,Perro,Poodle,18,1.0,Mediano,Excelente,Medio,Si,5,189,3,20.23,14,Buster,True,2026-05-24
PAE-04231,Perro,Mestizo,12,16.0,Mediano,Excelente,Medio,Si,2,181,0,60.32,43,Simba,False,2026-05-02
PAE-04232,Perro,Mestizo,16,4.7,Pequeño,Regular,Alto,No,7,214,8,34.82,48,Thor,True,2026-04-18
PAE-04233,Perro,Mestizo,29,10.0,Grande,Bueno,Medio,Si,1,216,14,53.04,45,Apollo,False,2026-04-30
PAE-04234,Gato,Angora,26,16.5,Mediano,Regular,Medio,Si,1,326,13,66.86,41,Simba,False,2026-05-10
PAE-04235,Perro,Mestizo,25,2.8,Mediano,En Tratamiento,Medio,No,2,243,4,76.53,128,Mia,True,2026-02-10
PAE-04236,Perro,Mestizo,3,18.5,Mediano,En Tratamiento,Medio,No,3,317,14,122.0,98,Garfield,True,2026-03-05
PAE-04237,Perro,Mestizo,52,11.3,Pequeño,En Tratamiento,Medio,No,5,350,13,94.91,113,Smokey,True,2026-02-12
PAE-04238,Gato,Mestizo,30,20.7,Pequeño,Bueno,Alto,No,0,38,13,88.5,35,Jack,False,2026-05-21
PAE-04239,Perro,Mestizo,24,6.6,Mediano,Bueno,Bajo,No,4,327,5,31.55,92,Lucy,True,2026-03-23
PAE-04240,Perro,Mestizo,4,1.1,Mediano,Bueno,Bajo,No,2,265,1,15.0,88,Dexter,True,2026-03-16
PAE-04241,Perro,Mestizo,29,11.8,Pequeño,Regular,Medio,No,2,248,4,58.24,91,Sophie,False,2026-03-10
PAE-04242,Perro,Mestizo,11,15.5,Mediano,Regular,Alto,No,8,298,0,67.17,46,Casper,False,2026-05-05
PAE-04243,Gato,Siamés,15,16.0,Mediano,Regular,Medio,No,0,173,2,78.25,50,Bruno,True,2026-04-23
PAE-04244,Perro,Mestizo,1,5.2,Mediano,Bueno,Medio,Si,4,260,0,25.48,24,Manchas,True,2026-06-07
PAE-04245,Perro,Mestizo,3,2.3,Mediano,Regular,Bajo,No,0,94,0,23.46,112,Max,True,2026-03-03
PAE-04246,Gato,Persa,23,10.1,Grande,Excelente,Bajo,No,5,58,8,55.54,68,Sparky,True,2026-03-27
PAE-04247,Perro,Labrador,30,15.1,Mediano,Excelente,Bajo,No,3,253,5,71.91,70,Bruno,False,2026-04-05
PAE-04248,Perro,Mestizo,26,14.8,Mediano,Regular,Alto,No,2,193,12,63.4,49,Nala,True,2026-04-17
PAE-04249,Perro,Mestizo,25,21.4,Pequeño,Bueno,Bajo,No,2,199,7,99.23,94,Milo,True,2026-03-23
PAE-04250,Gato,Mestizo,17,9.8,Pequeño,En Tratamiento,Medio,No,1,120,14,84.89,86,Sam,False,2026-03-29
PAE-04251,Perro,Mestizo,13,1.0,Pequeño,Excelente,Bajo,No,0,239,4,18.38,65,Simba,True,2026-03-29
PAE-04252,Perro,Pastor Alemán,21,19.2,Mediano,Regular,Medio,No,0,157,11,86.79,42,Apollo,True,2026-04-21
PAE-04253,Perro,Mestizo,27,13.2,Pequeño,Bueno,Medio,No,2,195,11,67.24,52,Thor,True,2026-04-14
PAE-04254,Perro,Mestizo,18,13.7,Pequeño,Regular,Medio,No,1,151,13,58.46,65,Oliver,True,2026-04-18
PAE-04255,Perro,Pastor Alemán,32,16.6,Mediano,Regular,Alto,No,2,119,14,73.88,21,Jasper,False,2026-05-17
PAE-04256,Perro,Pastor Alemán,15,19.6,Pequeño,En Tratamiento,Medio,No,2,179,13,132.55,82,Manchas,True,2026-03-28
PAE-04257,Gato,Mestizo,6,11.9,Pequeño,Bueno,Bajo,No,1,318,11,55.69,82,Tiger,True,2026-03-16
PAE-04258,Perro,Poodle,17,19.1,Pequeño,En Tratamiento,Alto,Si,5,152,8,120.77,69,Canela,True,2026-03-29
PAE-04259,Perro,Mestizo,19,15.3,Mediano,Bueno,Alto,No,1,187,11,60.03,24,Toby,False,2026-05-25
PAE-04260,Perro,Poodle,17,8.1,Pequeño,Excelente,Alto,Si,2,173,14,39.97,2,Molly,True,2026-06-20
PAE-04261,Perro,Bulldog,33,10.6,Mediano,Bueno,Medio,No,3,136,3,49.35,53,Felix,False,2026-04-10
PAE-04262,Gato,Mestizo,27,15.7,Mediano,Regular,Bajo,No,4,322,9,66.17,99,Oscar,False,2026-03-11
PAE-04263,Perro,Mestizo,1,7.7,Mediano,Bueno,Alto,No,2,63,7,51.44,15,Sophie,True,2026-06-04
PAE-04264,Perro,Mestizo,36,17.3,Mediano,Regular,Alto,No,5,191,13,78.4,32,Romeo,False,2026-05-11
PAE-04265,Perro,Mestizo,1,12.9,Grande,Regular,Bajo,No,2,115,5,58.9,112,Thor,True,2026-02-11
PAE-04266,Perro,Mestizo,43,14.3,Pequeño,Bueno,Bajo,No,3,256,12,63.91,86,Daisy,True,2026-04-03
PAE-04267,Perro,Bulldog,14,20.6,Pequeño,En Tratamiento,Alto,No,1,213,11,131.45,76,Jack,True,2026-03-18
PAE-04268,Perro,Mestizo,15,14.1,Pequeño,Excelente,Bajo,No,1,318,12,67.47,83,Garfield,False,2026-03-28
PAE-04269,Gato,Mestizo,17,12.4,Pequeño,Regular,Medio,Si,1,273,10,53.11,40,Toby,False,2026-05-22
PAE-04270,Gato,Siamés,22,11.5,Pequeño,Bueno,Bajo,Si,2,208,13,50.49,47,Fiona,False,2026-05-06
PAE-04271,Perro,Mestizo,17,11.2,Pequeño,Bueno,Medio,No,2,274,9,54.04,38,Milo,False,2026-05-11
PAE-04272,Gato,Mestizo,16,13.9,Mediano,Bueno,Bajo,Si,5,283,10,49.77,63,Oscar,True,2026-04-09
PAE-04273,Perro,Mestizo,33,20.2,Mediano,Bueno,Alto,No,4,108,13,81.59,26,Sophie,False,2026-05-20
PAE-04274,Perro,Mestizo,24,8.3,Mediano,Bueno,Alto,Si,2,277,4,48.64,33,Jasper,False,2026-05-25
PAE-04275,Perro,Mestizo,6,7.9,Mediano,Bueno,Medio,No,5,229,4,46.5,43,Simba,True,2026-05-05
PAE-04276,Perro,Poodle,26,19.7,Pequeño,Bueno,Medio,No,3,248,2,75.94,53,Sophie,True,2026-05-03
PAE-04277,Perro,Mestizo,24,8.6,Pequeño,Bueno,Bajo,No,6,159,3,44.56,103,Shadow,True,2026-03-12
PAE-04278,Perro,Labrador,11,13.3,Mediano,Bueno,Medio,Si,0,114,9,54.92,2,Mia,False,2026-06-08
PAE-04279,Perro,Labrador,27,8.4,Pequeño,Regular,Alto,Si,3,96,4,40.75,30,Duke,True,2026-05-08
PAE-04280,Perro,Labrador,16,1.9,Pequeño,Bueno,Medio,No,1,10,8,18.58,15,Scout,True,2026-06-12
PAE-04281,Perro,Mestizo,15,13.2,Mediano,Regular,Medio,Si,3,129,9,64.44,54,Teddy,True,2026-04-20
PAE-04282,Perro,Mestizo,15,18.7,Grande,Bueno,Bajo,No,3,443,2,85.09,97,Bella,True,2026-03-14
PAE-04283,Perro,Bulldog,1,11.6,Mediano,Regular,Medio,No,4,282,4,53.13,48,Sophie,True,2026-05-04
PAE-04284,Perro,Mestizo,11,3.1,Pequeño,Regular,Medio,Si,2,231,12,18.32,32,Smokey,True,2026-05-09
PAE-04285,Perro,Mestizo,26,12.7,Grande,Bueno,Medio,No,3,296,13,50.26,59,Nala,False,2026-04-26
PAE-04286,Perro,Labrador,17,7.5,Mediano,Regular,Bajo,No,4,173,10,46.77,70,Sam,True,2026-03-31
PAE-04287,Gato,Persa,2,1.0,Mediano,Excelente,Medio,No,2,160,8,17.06,25,Buster,False,2026-05-25
PAE-04288,Perro,Mestizo,29,11.5,Grande,Regular,Alto,No,2,170,13,54.21,66,Casper,True,2026-04-24
PAE-04289,Perro,Labrador,14,15.1,Mediano,Regular,Bajo,No,4,126,0,62.09,108,Nala,False,2026-02-20
PAE-04290,Gato,Mestizo,3,19.1,Pequeño,Bueno,Medio,No,3,134,4,86.29,57,Scout,True,2026-04-10
PAE-04291,Perro,Mestizo,44,22.5,Mediano,Regular,Medio,No,3,198,3,96.91,92,Max,True,2026-03-15
PAE-04292,Perro,Labrador,5,15.9,Mediano,Excelente,Bajo,Si,4,206,0,68.48,78,Thor,True,2026-03-24
PAE-04293,Perro,Bulldog,28,17.6,Mediano,Bueno,Bajo,No,1,332,0,71.91,103,Nala,True,2026-03-16
PAE-04294,Gato,Angora,8,4.3,Mediano,Excelente,Bajo,No,3,302,6,30.89,58,Lucy,True,2026-04-24
PAE-04295,Perro,Mestizo,19,21.7,Grande,Regular,Bajo,No,4,51,11,81.74,98,Bruno,False,2026-03-15
PAE-04296,Perro,Labrador,7,19.6,Grande,Regular,Alto,No,2,170,14,86.02,40,Canela,True,2026-04-30
PAE-04297,Perro,Mestizo,3,9.8,Grande,Regular,Medio,No,1,89,5,47.73,74,Bruno,True,2026-04-08
PAE-04298,Perro,Mestizo,24,16.1,Grande,Excelente,Medio,No,4,10,0,72.19,85,Canela,True,2026-03-17
PAE-04299,Perro,Labrador,22,15.5,Grande,Bueno,Medio,No,3,208,3,68.98,34,Coco,True,2026-05-19
PAE-04300,Perro,Mestizo,31,20.8,Pequeño,Regular,Bajo,No,4,257,6,92.09,114,Duke,True,2026-02-19
PAE-04301,Perro,Mestizo,17,11.1,Pequeño,Bueno,Bajo,No,1,207,10,58.36,83,Nala,True,2026-04-03
PAE-04302,Gato,Mestizo,44,7.5,Mediano,Bueno,Medio,No,5,243,5,46.52,46,Duke,True,2026-04-30
PAE-04303,Gato,Mestizo,21,9.1,Grande,Excelente,Bajo,No,3,166,9,47.19,87,Jack,False,2026-04-03
PAE-04304,Perro,Mestizo,24,17.4,Mediano,Bueno,Medio,Si,3,97,1,75.42,42,Salem,True,2026-04-28
PAE-04305,Gato,Mestizo,1,1.0,Mediano,Bueno,Medio,No,3,163,10,15.11,37,Smokey,True,2026-05-25
PAE-04306,Perro,Mestizo,10,1.0,Pequeño,Regular,Medio,Si,3,336,8,15.57,35,Tequila,True,2026-04-28
PAE-04307,Perro,Mestizo,24,17.4,Pequeño,Excelente,Medio,Si,4,237,9,77.52,39,Fiona,True,2026-04-28
PAE-04308,Perro,Labrador,16,13.6,Mediano,Bueno,Alto,No,2,47,2,62.85,30,Smokey,True,2026-05-15
PAE-04309,Gato,Persa,20,12.1,Pequeño,Bueno,Bajo,No,2,213,1,63.46,71,Romeo,False,2026-03-25
PAE-04310,Gato,Mestizo,8,4.2,Mediano,Bueno,Medio,No,4,327,0,28.41,55,Sam,True,2026-04-13
PAE-04311,Perro,Mestizo,19,1.7,Pequeño,Bueno,Bajo,No,2,276,13,15.0,63,Dexter,True,2026-04-25
PAE-04312,Gato,Mestizo,19,8.2,Pequeño,Bueno,Medio,No,3,328,11,44.41,40,Sophie,False,2026-04-30
PAE-04313,Perro,Mestizo,3,14.2,Mediano,Regular,Alto,No,4,51,14,69.23,36,Salem,True,2026-05-15
PAE-04314,Gato,Mestizo,25,8.5,Mediano,Bueno,Medio,Si,3,212,2,47.26,52,Canela,False,2026-04-15
PAE-04315,Gato,Mestizo,1,17.4,Mediano,Regular,Medio,No,4,165,5,78.26,75,Oreo,True,2026-03-23
PAE-04316,Perro,Mestizo,20,6.3,Pequeño,Regular,Bajo,No,1,259,9,42.01,93,Toby,True,2026-03-02
PAE-04317,Perro,Mestizo,39,8.9,Grande,Excelente,Alto,No,3,115,0,47.14,63,Sparky,False,2026-04-16
PAE-04318,Perro,Mestizo,26,16.2,Mediano,Excelente,Bajo,Si,6,113,13,63.53,78,Oscar,False,2026-04-09
PAE-04319,Perro,Mestizo,26,9.7,Mediano,Regular,Bajo,Si,3,199,1,53.29,114,Molly,False,2026-03-06
PAE-04320,Perro,Mestizo,7,10.0,Mediano,Excelente,Bajo,No,2,107,8,51.53,72,Thor,True,2026-04-16
PAE-04321,Perro,Labrador,39,8.1,Pequeño,Excelente,Medio,No,2,225,0,42.86,66,Jack,False,2026-03-28
PAE-04322,Gato,Siamés,34,7.0,Grande,Excelente,Bajo,No,2,10,0,33.47,99,Felix,True,2026-03-07
PAE-04323,Perro,Mestizo,7,14.1,Mediano,Bueno,Medio,Si,2,317,8,60.44,21,Manchas,True,2026-05-31
PAE-04324,Perro,Pastor Alemán,12,14.9,Mediano,Bueno,Alto,No,3,10,2,57.93,4,Sparky,True,2026-06-14
PAE-04325,Gato,Mestizo,33,13.4,Pequeño,En Tratamiento,Alto,No,1,290,5,104.08,110,Canela,True,2026-03-08
PAE-04326,Gato,Mestizo,39,8.3,Grande,Regular,Bajo,No,1,141,11,41.04,110,Tequila,True,2026-02-24
PAE-04327,Perro,Mestizo,2,10.8,Mediano,Bueno,Alto,No,4,55,2,52.14,38,Toby,True,2026-05-12
PAE-04328,Gato,Mestizo,5,21.6,Pequeño,Bueno,Medio,Si,2,216,1,98.32,45,Bruno,False,2026-04-24
PAE-04329,Perro,Bulldog,16,3.5,Pequeño,Bueno,Alto,No,4,288,10,31.94,2,Simba,False,2026-06-29
PAE-04330,Gato,Mestizo,1,23.3,Grande,Bueno,Medio,Si,5,315,2,96.77,55,Luna,False,2026-04-10
PAE-04331,Perro,Labrador,18,12.6,Mediano,Excelente,Alto,No,6,312,9,55.31,2,Canela,True,2026-06-28
PAE-04332,Perro,Mestizo,32,10.9,Mediano,Excelente,Bajo,Si,2,114,3,47.46,88,Oliver,False,2026-03-23
PAE-04333,Perro,Mestizo,1,17.7,Mediano,Excelente,Medio,No,0,220,10,82.36,42,Pelusa,True,2026-05-10
PAE-04334,Perro,Mestizo,19,1.0,Mediano,Bueno,Bajo,No,3,22,0,15.0,79,Toby,True,2026-03-23
PAE-04335,Perro,Poodle,11,20.3,Mediano,Bueno,Medio,No,3,207,2,80.14,28,Simba,False,2026-05-15
PAE-04336,Perro,Mestizo,37,23.1,Pequeño,En Tratamiento,Bajo,No,2,233,6,153.84,162,Charlie,True,2026-01-15
PAE-04337,Perro,Mestizo,11,18.5,Mediano,Bueno,Medio,Si,5,162,1,78.85,40,Salem,True,2026-05-08
PAE-04338,Gato,Mestizo,36,1.0,Grande,En Tratamiento,Medio,No,3,16,6,73.87,121,Duke,True,2026-02-14
PAE-04339,Perro,Bulldog,10,16.6,Pequeño,Bueno,Medio,No,1,140,3,71.28,41,Bruno,True,2026-05-08
PAE-04340,Perro,Poodle,27,21.9,Mediano,Bueno,Medio,No,2,390,6,97.8,53,Coco,False,2026-05-09
PAE-04341,Perro,Mestizo,21,21.3,Mediano,Bueno,Bajo,No,1,239,10,90.74,77,Salem,True,2026-04-10
PAE-04342,Perro,Pastor Alemán,16,3.6,Mediano,Bueno,Medio,Si,6,151,2,23.94,9,Nala,True,2026-06-07
PAE-04343,Gato,Mestizo,8,18.1,Grande,Excelente,Bajo,No,3,184,6,73.88,89,Felix,True,2026-03-27
PAE-04344,Gato,Mestizo,21,22.8,Mediano,En Tratamiento,Bajo,No,5,238,9,128.58,150,Tequila,True,2026-01-16
PAE-04345,Perro,Mestizo,12,12.2,Pequeño,En Tratamiento,Alto,No,5,45,12,97.62,79,Romeo,False,2026-04-09
PAE-04346,Perro,Mestizo,9,3.3,Grande,Excelente,Medio,No,6,50,12,29.92,32,Lola,False,2026-05-08
PAE-04347,Gato,Mestizo,35,17.0,Mediano,Bueno,Alto,No,5,126,13,74.02,30,Buster,False,2026-05-27
PAE-04348,Perro,Labrador,24,18.3,Grande,Bueno,Medio,Si,1,148,6,76.27,32,Oscar,False,2026-05-11
PAE-04349,Gato,Mestizo,25,11.2,Mediano,Bueno,Medio,No,1,379,2,53.48,87,Oliver,True,2026-03-11
PAE-04350,Perro,Labrador,13,4.9,Grande,Bueno,Bajo,No,2,207,5,36.74,64,Sam,False,2026-04-18
PAE-04351,Gato,Mestizo,15,17.9,Pequeño,Excelente,Alto,Si,4,148,8,70.69,12,Garfield,True,2026-06-15
PAE-04352,Perro,Poodle,15,7.4,Pequeño,Bueno,Alto,Si,3,205,10,42.57,2,Garfield,True,2026-06-29
PAE-04353,Perro,Mestizo,22,14.4,Grande,Bueno,Alto,No,5,10,13,57.84,10,Fiona,True,2026-06-11
PAE-04354,Gato,Mestizo,25,21.3,Pequeño,Bueno,Medio,Si,2,109,6,75.78,59,Smokey,True,2026-04-30
PAE-04355,Perro,Mestizo,17,2.0,Pequeño,Excelente,Bajo,Si,1,125,4,19.07,67,Jasper,False,2026-03-30
PAE-04356,Perro,Pastor Alemán,8,17.4,Mediano,Bueno,Bajo,No,4,97,10,73.62,56,Mia,True,2026-04-07
PAE-04357,Perro,Mestizo,27,10.8,Grande,En Tratamiento,Medio,No,0,323,0,95.99,153,Rex,False,2025-12-31
PAE-04358,Perro,Mestizo,18,10.9,Pequeño,Bueno,Bajo,Si,3,266,7,52.66,69,Nala,True,2026-03-27
PAE-04359,Perro,Labrador,1,15.1,Grande,Regular,Medio,No,3,78,3,70.4,71,Salem,True,2026-04-04
PAE-04360,Perro,Poodle,1,7.4,Mediano,Regular,Alto,No,2,73,10,37.05,26,Nala,False,2026-05-27
PAE-04361,Perro,Mestizo,21,4.9,Mediano,En Tratamiento,Alto,No,4,74,1,70.61,79,Bailey,True,2026-03-31
PAE-04362,Perro,Mestizo,8,1.3,Grande,Regular,Bajo,No,6,181,8,24.88,89,Duke,True,2026-03-27
PAE-04363,Gato,Mestizo,23,19.4,Mediano,Regular,Medio,No,2,220,2,89.16,69,Luna,True,2026-03-29
PAE-04364,Perro,Pastor Alemán,8,9.8,Pequeño,Regular,Medio,Si,4,241,12,50.17,30,Jasper,False,2026-05-19
PAE-04365,Perro,Mestizo,19,15.4,Pequeño,Excelente,Medio,No,2,98,5,71.22,53,Jasper,False,2026-04-28
PAE-04366,Perro,Mestizo,13,9.1,Mediano,Bueno,Medio,Si,5,182,2,51.75,41,Garfield,True,2026-05-01
PAE-04367,Perro,Mestizo,39,5.0,Mediano,En Tratamiento,Bajo,Si,1,194,13,82.59,127,Bruno,True,2026-02-13
PAE-04368,Perro,Mestizo,29,15.9,Grande,Regular,Alto,No,2,319,12,64.61,52,Bruno,True,2026-04-30
PAE-04369,Perro,Mestizo,34,14.0,Mediano,En Tratamiento,Bajo,Si,4,277,6,107.66,134,Daisy,True,2026-02-11
PAE-04370,Perro,Poodle,18,10.6,Mediano,Regular,Medio,No,3,56,1,43.66,57,Canela,True,2026-05-03
PAE-04371,Perro,Bulldog,27,13.8,Mediano,Regular,Alto,No,0,11,3,64.67,43,Sam,True,2026-05-18
PAE-04372,Perro,Mestizo,19,6.2,Pequeño,Regular,Medio,No,3,188,12,39.79,53,Smokey,True,2026-04-27
PAE-04373,Perro,Labrador,35,18.4,Pequeño,Regular,Medio,Si,2,136,10,72.36,42,Jasper,True,2026-04-21
PAE-04374,Perro,Mestizo,17,19.8,Grande,Bueno,Medio,No,4,103,9,87.39,46,Charlie,True,2026-05-09
PAE-04375,Perro,Mestizo,1,16.6,Pequeño,En Tratamiento,Medio,No,1,124,8,122.66,108,Luna,True,2026-02-24
PAE-04376,Perro,Mestizo,1,9.8,Pequeño,Regular,Medio,No,3,257,10,56.64,43,Canela,True,2026-05-10
PAE-04377,Perro,Mestizo,38,12.4,Mediano,Regular,Bajo,No,4,49,7,57.44,115,Manchas,False,2026-02-27
PAE-04378,Gato,Mestizo,23,21.4,Mediano,Regular,Medio,Si,1,384,13,92.32,37,Max,True,2026-05-21
PAE-04379,Perro,Mestizo,24,19.7,Grande,Bueno,Medio,Si,1,128,7,90.5,62,Scout,False,2026-04-14
PAE-04380,Perro,Bulldog,35,24.0,Pequeño,Excelente,Medio,No,6,263,14,92.95,35,Sparky,True,2026-05-08
PAE-04381,Perro,Labrador,1,7.3,Pequeño,En Tratamiento,Medio,Si,3,133,7,84.9,63,Mia,True,2026-04-19
PAE-04382,Perro,Poodle,13,6.8,Pequeño,Bueno,Alto,No,2,48,6,32.27,2,Bailey,True,2026-06-14
PAE-04383,Perro,Pastor Alemán,15,12.8,Mediano,Bueno,Bajo,No,6,185,13,60.04,39,Nala,True,2026-05-09
PAE-04384,Perro,Pastor Alemán,26,14.4,Mediano,Excelente,Medio,No,2,74,14,64.4,28,Apollo,True,2026-05-26
PAE-04385,Gato,Mestizo,9,11.1,Mediano,Regular,Bajo,No,1,214,5,50.8,105,Teddy,False,2026-02-26
PAE-04386,Perro,Mestizo,3,9.7,Grande,Regular,Bajo,No,1,197,7,51.89,110,Rocky,False,2026-02-25
PAE-04387,Gato,Mestizo,3,19.6,Grande,Regular,Medio,No,3,130,6,79.81,81,Bella,True,2026-04-10
PAE-04388,Perro,Poodle,31,11.5,Pequeño,Bueno,Medio,No,3,215,0,53.1,56,Molly,True,2026-04-22
PAE-04389,Perro,Mestizo,9,4.7,Mediano,Bueno,Medio,No,2,303,5,37.07,46,Sophie,False,2026-05-05
PAE-04390,Perro,Pastor Alemán,11,5.4,Mediano,Bueno,Medio,No,4,189,7,44.0,10,Scout,True,2026-05-29
PAE-04391,Perro,Mestizo,25,13.5,Grande,Excelente,Bajo,No,4,127,13,69.34,86,Toby,True,2026-03-28
PAE-04392,Perro,Mestizo,9,30.0,Grande,Regular,Bajo,No,2,239,4,121.37,122,Oscar,False,2026-02-01
PAE-04393,Perro,Mestizo,1,6.1,Pequeño,Excelente,Alto,No,4,244,5,40.18,23,Scout,True,2026-05-21
PAE-04394,Perro,Bulldog,1,10.1,Mediano,Bueno,Medio,Si,3,171,14,51.86,2,Oliver,True,2026-06-26
PAE-04395,Gato,Mestizo,17,26.4,Mediano,Bueno,Bajo,Si,3,337,1,97.38,81,Manchas,True,2026-03-30
PAE-04396,Gato,Mestizo,23,9.1,Pequeño,Bueno,Medio,Si,3,170,14,38.74,9,Sparky,True,2026-05-27
PAE-04397,Perro,Mestizo,15,14.7,Pequeño,En Tratamiento,Bajo,Si,2,348,11,110.14,126,Thor,True,2026-02-18
PAE-04398,Perro,Mestizo,23,23.3,Mediano,Excelente,Bajo,No,1,134,10,106.0,97,Nala,False,2026-03-05
PAE-04399,Perro,Mestizo,1,6.3,Mediano,Regular,Medio,Si,0,285,1,31.06,63,Dexter,True,2026-04-06
PAE-04400,Perro,Mestizo,1,10.1,Pequeño,Excelente,Medio,No,4,178,1,54.15,41,Simba,False,2026-05-01
PAE-04401,Perro,Mestizo,45,9.1,Mediano,Excelente,Medio,No,4,226,11,40.59,50,Sophie,False,2026-05-10
PAE-04402,Perro,Mestizo,32,2.9,Pequeño,Bueno,Medio,Si,4,10,5,29.68,29,Oreo,False,2026-05-22
PAE-04403,Perro,Pastor Alemán,27,21.4,Mediano,Excelente,Medio,Si,2,416,4,92.75,45,Oreo,True,2026-05-07
PAE-04404,Perro,Pastor Alemán,10,8.5,Pequeño,Regular,Medio,No,4,231,5,38.39,44,Manchas,True,2026-05-08
PAE-04405,Gato,Mestizo,15,6.7,Pequeño,Bueno,Bajo,No,2,301,5,39.18,90,Garfield,True,2026-03-07
PAE-04406,Perro,Mestizo,17,9.3,Mediano,Excelente,Medio,No,4,62,11,50.94,31,Rex,True,2026-05-31
PAE-04407,Gato,Mestizo,33,17.6,Pequeño,Excelente,Alto,No,3,217,3,77.66,60,Manchas,False,2026-04-16
PAE-04408,Perro,Pastor Alemán,22,12.7,Mediano,Bueno,Medio,No,3,182,6,65.34,28,Tequila,True,2026-05-05
PAE-04409,Perro,Mestizo,24,7.3,Pequeño,Regular,Medio,No,3,94,11,43.96,68,Teddy,False,2026-03-29
PAE-04410,Perro,Mestizo,15,14.5,Mediano,Bueno,Medio,Si,3,328,13,74.83,15,Sam,True,2026-05-29
PAE-04411,Perro,Mestizo,27,16.9,Pequeño,Bueno,Medio,No,2,214,8,81.99,55,Rex,True,2026-04-08
PAE-04412,Perro,Mestizo,21,11.9,Mediano,Regular,Alto,Si,3,194,6,59.0,39,Coco,True,2026-05-11
PAE-04413,Perro,Mestizo,18,10.6,Mediano,Bueno,Medio,No,4,262,14,56.19,34,Lola,False,2026-05-10
PAE-04414,Perro,Poodle,9,18.1,Pequeño,Bueno,Medio,No,2,114,5,77.27,19,Jack,True,2026-05-27
PAE-04415,Perro,Mestizo,16,10.9,Mediano,Bueno,Medio,No,4,216,10,55.32,48,Duke,True,2026-05-13
PAE-04416,Perro,Mestizo,5,21.6,Pequeño,Bueno,Medio,Si,3,209,11,94.13,31,Rex,False,2026-05-30
PAE-04417,Perro,Mestizo,17,7.5,Mediano,Regular,Medio,No,1,213,2,38.36,67,Dexter,True,2026-03-30
PAE-04418,Perro,Bulldog,19,7.3,Pequeño,Bueno,Bajo,No,1,302,5,48.25,69,Zeus,True,2026-04-18
PAE-04419,Perro,Mestizo,1,6.6,Mediano,En Tratamiento,Alto,No,5,157,7,81.11,78,Thor,True,2026-04-04
PAE-04420,Perro,Mestizo,15,10.6,Mediano,Bueno,Medio,Si,1,147,13,53.52,26,Tiger,True,2026-05-18
PAE-04421,Perro,Labrador,3,12.0,Grande,En Tratamiento,Bajo,No,3,138,7,101.14,144,Leo,True,2026-01-21
PAE-04422,Gato,Angora,23,4.0,Mediano,Bueno,Medio,No,3,134,3,36.51,31,Lola,True,2026-05-16
PAE-04423,Perro,Mestizo,25,12.6,Mediano,Regular,Bajo,No,0,310,12,52.14,96,Toby,True,2026-02-26
PAE-04424,Perro,Mestizo,12,15.4,Mediano,Excelente,Alto,No,1,192,4,62.48,32,Buster,True,2026-05-07
PAE-04425,Perro,Mestizo,24,3.2,Grande,Bueno,Medio,No,2,302,3,23.25,73,Jasper,True,2026-03-22
PAE-04426,Perro,Bulldog,25,8.9,Mediano,Regular,Medio,Si,1,227,1,44.17,70,Teddy,True,2026-04-03
PAE-04427,Perro,Mestizo,15,15.4,Pequeño,Regular,Alto,Si,0,112,10,69.19,27,Salem,True,2026-05-06
